owner,repo,contributor,commits,repo_contributor_count
r-lib,memoise,krlmlr,14,19
r-lib,memoise,hadley,13,19
r-lib,memoise,sietse,9,19
r-lib,memoise,egnha,3,19
r-lib,memoise,MarkEdmondson1234,3,19
r-lib,memoise,karldw,2,19
r-lib,memoise,csgillespie,1,19
r-lib,memoise,dy-kim,1,19
r-lib,memoise,jsta,1,19
r-lib,memoise,mdsumner,1,19
r-lib,memoise,richierocks,1,19
r-lib,memoise,wch,1,19
r-lib,memoise,ajdm,1,19
r-lib,memoise,mpadge,1,19
r-lib,memoise,coolbutuseless,1,19
r-lib,memoise,richardkunze,1,19
r-lib,memoise,stelsemeyer,1,19
r-lib,memoise,xhdong-umd,1,19
r-lib,mockery,nsfinkelstein,70,8
r-lib,mockery,lbartnik,19,8
r-lib,mockery,jimhester,12,8
r-lib,mockery,lbartnikmsft,8,8
r-lib,mockery,dbast,1,8
r-lib,mockery,frbl,1,8
r-lib,mockery,MichaelChirico,1,8
r-lib,mockery,kjohnsen,1,8
r-lib,objectable,hadley,22,3
r-lib,objectable,cderv,1,3
r-lib,objectable,krlmlr,1,3
r-lib,oldie,lionel-,71,1
r-lib,osname,gaborcsardi,12,1
r-lib,pak,gaborcsardi,206,7
r-lib,pak,jimhester,30,7
r-lib,pak,hadley,3,7
r-lib,pak,MishaCivey,3,7
r-lib,pak,brendes,1,7
r-lib,pak,dpastoor,1,7
r-lib,pak,tmstauss,1,7
r-lib,pillar,krlmlr,485,7
r-lib,pillar,hadley,40,7
r-lib,pillar,jimhester,4,7
r-lib,pillar,batpigandme,4,7
r-lib,pillar,lionel-,2,7
r-lib,pillar,rkahne,1,7
r-lib,pillar,wibeasley,1,7
r-lib,pingr,gaborcsardi,84,1
r-lib,pkgapi,krlmlr,34,2
r-lib,pkgapi,gaborcsardi,17,2
r-lib,pkgbuild,jimhester,81,13
r-lib,pkgbuild,hadley,54,13
r-lib,pkgbuild,gaborcsardi,19,13
r-lib,pkgbuild,dpastoor,2,13
r-lib,pkgbuild,richierocks,2,13
r-lib,pkgbuild,dpprdan,1,13
r-lib,pkgbuild,dragosmg,1,13
r-lib,pkgbuild,krlmlr,1,13
r-lib,pkgbuild,lionel-,1,13
r-lib,pkgbuild,lorenzwalthert,1,13
r-lib,pkgbuild,njtierney,1,13
r-lib,pkgbuild,sangeetabhatia03,1,13
r-lib,pkgbuild,theGreatWhiteShark,1,13
r-lib,pkgcache,gaborcsardi,178,3
r-lib,pkgcache,jimhester,1,3
r-lib,pkgcache,timmsm,1,3
r-lib,pkgconfig,gaborcsardi,76,2
r-lib,pkgconfig,richfitz,1,2
r-lib,pkgdepends,gaborcsardi,564,2
r-lib,pkgdepends,jimhester,5,2
r-lib,pkgdown,hadley,1045,75
r-lib,pkgdown,jayhesselberth,170,75
r-lib,pkgdown,krlmlr,28,75
r-lib,pkgdown,Bisaloo,14,75
r-lib,pkgdown,jimhester,11,75
r-lib,pkgdown,jranke,10,75
r-lib,pkgdown,jeroen,9,75
r-lib,pkgdown,wch,9,75
r-lib,pkgdown,adrtod,9,75
r-lib,pkgdown,maelle,8,75
r-lib,pkgdown,randy3k,8,75
r-lib,pkgdown,cderv,7,75
r-lib,pkgdown,renozao,6,75
r-lib,pkgdown,bastistician,6,75
r-lib,pkgdown,andrie,5,75
r-lib,pkgdown,Enchufa2,5,75
r-lib,pkgdown,batpigandme,5,75
r-lib,pkgdown,yiluheihei,5,75
r-lib,pkgdown,jcheng5,5,75
r-lib,pkgdown,jennybc,4,75
r-lib,pkgdown,ijlyttle,3,75
r-lib,pkgdown,katrinleinweber,3,75
r-lib,pkgdown,maxheld83,3,75
r-lib,pkgdown,AdrianHordyk,2,75
r-lib,pkgdown,dpprdan,2,75
r-lib,pkgdown,edgararuiz,2,75
r-lib,pkgdown,lgatto,2,75
r-lib,pkgdown,mllg,2,75
r-lib,pkgdown,goldingn,2,75
r-lib,pkgdown,pat-s,2,75
r-lib,pkgdown,gaborcsardi,2,75
r-lib,pkgdown,gustavdelius,2,75
r-lib,pkgdown,agrueneberg,1,75
r-lib,pkgdown,aoles,1,75
r-lib,pkgdown,crew102,1,75
r-lib,pkgdown,corybrunson,1,75
r-lib,pkgdown,dfalbel,1,75
r-lib,pkgdown,davebraze,1,75
r-lib,pkgdown,DavisVaughan,1,75
r-lib,pkgdown,dimagor,1,75
r-lib,pkgdown,emilyriederer,1,75
r-lib,pkgdown,espinielli,1,75
r-lib,pkgdown,privefl,1,75
r-lib,pkgdown,florisvdh,1,75
r-lib,pkgdown,fmichonneau,1,75
r-lib,pkgdown,jefferis,1,75
r-lib,pkgdown,Guillawme,1,75
r-lib,pkgdown,czeildi,1,75
r-lib,pkgdown,jeroenjanssens,1,75
r-lib,pkgdown,jthurner,1,75
r-lib,pkgdown,wendtke,1,75
r-lib,pkgdown,lionel-,1,75
r-lib,pkgdown,lbusett,1,75
r-lib,pkgdown,LiNk-NY,1,75
r-lib,pkgdown,mattmalin,1,75
r-lib,pkgdown,MichaelChirico,1,75
r-lib,pkgdown,mitchelloharawild,1,75
r-lib,pkgdown,nteetor,1,75
r-lib,pkgdown,noamross,1,75
r-lib,pkgdown,peterdesmet,1,75
r-lib,pkgdown,flying-sheep,1,75
r-lib,pkgdown,RLesur,1,75
r-lib,pkgdown,RyanHope,1,75
r-lib,pkgdown,JoshuaSturm,1,75
r-lib,pkgdown,tjmahr,1,75
r-lib,pkgdown,ThierryO,1,75
r-lib,pkgdown,wenjie2wang,1,75
r-lib,pkgdown,wibeasley,1,75
r-lib,pkgdown,yihui,1,75
r-lib,pkgdown,zkamvar,1,75
r-lib,pkgdown,dracodoc,1,75
r-lib,pkgdown,njahn82,1,75
r-lib,pkgdown,nbenn,1,75
r-lib,pkgdown,gerrymanoim,1,75
r-lib,pkgdown,yutannihilation,1,75
r-lib,pkginstall,gaborcsardi,100,5
r-lib,pkginstall,jimhester,97,5
r-lib,pkginstall,krlmlr,3,5
r-lib,pkginstall,hadley,1,5
r-lib,pkginstall,batpigandme,1,5
r-lib,pkgload,hadley,443,42
r-lib,pkgload,wch,208,42
r-lib,pkgload,jimhester,146,42
r-lib,pkgload,Geoff99,12,42
r-lib,pkgload,yoni,9,42
r-lib,pkgload,krlmlr,7,42
r-lib,pkgload,robertzk,6,42
r-lib,pkgload,yiufung,6,42
r-lib,pkgload,kohske,6,42
r-lib,pkgload,gaborcsardi,5,42
r-lib,pkgload,bpbond,4,42
r-lib,pkgload,jiho,4,42
r-lib,pkgload,HenrikBengtsson,4,42
r-lib,pkgload,kevinushey,3,42
r-lib,pkgload,klmr,3,42
r-lib,pkgload,ncarchedi,3,42
r-lib,pkgload,adrtod,2,42
r-lib,pkgload,jjallaire,2,42
r-lib,pkgload,karl-forner-quartz-bio,2,42
r-lib,pkgload,lionel-,2,42
r-lib,pkgload,rmflight,2,42
r-lib,pkgload,craigcitro,2,42
r-lib,pkgload,jennybc,2,42
r-lib,pkgload,pitakakariki,2,42
r-lib,pkgload,benmarwick,1,42
r-lib,pkgload,BrianDiggs,1,42
r-lib,pkgload,edwindj,1,42
r-lib,pkgload,imanuelcostigan,1,42
r-lib,pkgload,isteves,1,42
r-lib,pkgload,ashander,1,42
r-lib,pkgload,jrnold,1,42
r-lib,pkgload,lorenzwalthert,1,42
r-lib,pkgload,mdequeljoe,1,42
r-lib,pkgload,philchalmers,1,42
r-lib,pkgload,riccardoporreca,1,42
r-lib,pkgload,richfitz,1,42
r-lib,pkgload,shabbychef,1,42
r-lib,pkgload,kalibera,1,42
r-lib,pkgload,vspinu,1,42
r-lib,pkgload,yihui,1,42
r-lib,pkgload,jlburkhead,1,42
r-lib,pkgload,lev-kuznetsov,1,42
r-lib,prettycode,gaborcsardi,34,2
r-lib,prettycode,mdequeljoe,3,2
r-lib,prettyunits,gaborcsardi,65,3
r-lib,prettyunits,mllg,1,3
r-lib,prettyunits,petermeissner,1,3
r-lib,processx,gaborcsardi,809,11
r-lib,processx,wch,74,11
r-lib,processx,hadley,3,11
r-lib,processx,davechilders,1,11
r-lib,processx,hugomflavio,1,11
r-lib,processx,jeroen,1,11
r-lib,processx,kendonB,1,11
r-lib,processx,IronistM,1,11
r-lib,processx,maelle,1,11
r-lib,processx,salim-b,1,11
r-lib,processx,dominik-handler,1,11
r-lib,progress,gaborcsardi,224,9
r-lib,progress,jimhester,17,9
r-lib,progress,mllg,3,9
r-lib,progress,mattwarkentin,2,9
r-lib,progress,richfitz,2,9
r-lib,progress,snaut,2,9
r-lib,progress,chendaniely,1,9
r-lib,progress,MHenderson,1,9
r-lib,progress,devillemereuil,1,9
r-lib,ps,gaborcsardi,388,5
r-lib,ps,QuLogic,4,5
r-lib,ps,strboul,2,5
r-lib,ps,batpigandme,1,5
r-lib,ps,reikoch,1,5
r-lib,R6,wch,447,12
r-lib,R6,gaborcsardi,10,12
r-lib,R6,hadley,8,12
r-lib,R6,krlmlr,7,12
r-lib,R6,richierocks,3,12
r-lib,R6,batpigandme,2,12
r-lib,R6,oscardelama,2,12
r-lib,R6,ColinFay,1,12
r-lib,R6,davharris,1,12
r-lib,R6,jefferis,1,12
r-lib,R6,jranke,1,12
r-lib,R6,isomorphisms,1,12
r-lib,ragg,thomasp85,153,5
r-lib,ragg,espinielli,4,5
r-lib,ragg,jeroen,3,5
r-lib,ragg,yutannihilation,1,5
r-lib,ragg,jimhester,1,5
r-lib,rappdirs,hadley,35,4
r-lib,rappdirs,trevorld,27,4
r-lib,rappdirs,jefferis,23,4
r-lib,rappdirs,gaborcsardi,4,4
r-lib,rcmdcheck,gaborcsardi,222,6
r-lib,rcmdcheck,hadley,33,6
r-lib,rcmdcheck,jimhester,4,6
r-lib,rcmdcheck,krlmlr,3,6
r-lib,rcmdcheck,jennybc,2,6
r-lib,rcmdcheck,pat-s,1,6
r-lib,rematch2,gaborcsardi,67,4
r-lib,rematch2,wibeasley,2,4
r-lib,rematch2,brodieG,2,4
r-lib,rematch2,jennybc,2,4
r-lib,remotes,gaborcsardi,345,41
r-lib,remotes,jimhester,266,41
r-lib,remotes,krlmlr,12,41
r-lib,remotes,overmar,5,41
r-lib,remotes,tylermorganwall,4,41
r-lib,remotes,muschellij2,4,41
r-lib,remotes,jennybc,4,41
r-lib,remotes,antoine-sachet,3,41
r-lib,remotes,cderv,3,41
r-lib,remotes,dpprdan,3,41
r-lib,remotes,kevinushey,3,41
r-lib,remotes,ankane,2,41
r-lib,remotes,aornugent,2,41
r-lib,remotes,arni-magnusson,2,41
r-lib,remotes,HenrikBengtsson,2,41
r-lib,remotes,maelle,2,41
r-lib,remotes,danhalligan,1,41
r-lib,remotes,djnavarro,1,41
r-lib,remotes,Dasonk,1,41
r-lib,remotes,dmurdoch,1,41
r-lib,remotes,QuLogic,1,41
r-lib,remotes,jefferis,1,41
r-lib,remotes,yutannihilation,1,41
r-lib,remotes,JamesCuster,1,41
r-lib,remotes,joshuaulrich,1,41
r-lib,remotes,jsilve24,1,41
r-lib,remotes,kirillseva,1,41
r-lib,remotes,batpigandme,1,41
r-lib,remotes,LiNk-NY,1,41
r-lib,remotes,MichaelChirico,1,41
r-lib,remotes,mkearney,1,41
r-lib,remotes,pommedeterresautee,1,41
r-lib,remotes,Neil-Schneider,1,41
r-lib,remotes,flying-sheep,1,41
r-lib,remotes,robertdj,1,41
r-lib,remotes,rcannood,1,41
r-lib,remotes,timtrice,1,41
r-lib,remotes,tmelliott,1,41
r-lib,remotes,wibeasley,1,41
r-lib,remotes,hadley,1,41
r-lib,remotes,jjchern,1,41
r-lib,revdepcheck,gaborcsardi,127,11
r-lib,revdepcheck,hadley,124,11
r-lib,revdepcheck,krlmlr,19,11
r-lib,revdepcheck,jimhester,5,11
r-lib,revdepcheck,lionel-,4,11
r-lib,revdepcheck,HenrikBengtsson,3,11
r-lib,revdepcheck,romainfrancois,2,11
r-lib,revdepcheck,fmichonneau,1,11
r-lib,revdepcheck,jennybc,1,11
r-lib,revdepcheck,bertcarnell,1,11
r-lib,revdepcheck,vspinu,1,11
r-lib,rlang,lionel-,3120,44
r-lib,rlang,hadley,286,44
r-lib,rlang,krlmlr,37,44
r-lib,rlang,egnha,7,44
r-lib,rlang,jennybc,7,44
r-lib,rlang,romainfrancois,7,44
r-lib,rlang,jimhester,5,44
r-lib,rlang,osorensen,5,44
r-lib,rlang,yutannihilation,3,44
r-lib,rlang,mikmart,3,44
r-lib,rlang,kevinykuo,3,44
r-lib,rlang,Bisaloo,2,44
r-lib,rlang,batpigandme,2,44
r-lib,rlang,matthieugomez,2,44
r-lib,rlang,gaborcsardi,2,44
r-lib,rlang,001ben,1,44
r-lib,rlang,akbertram,1,44
r-lib,rlang,AliciaSchep,1,44
r-lib,rlang,benmarwick,1,44
r-lib,rlang,dan87134,1,44
r-lib,rlang,DavisVaughan,1,44
r-lib,rlang,dpastoor,1,44
r-lib,rlang,EdwinTh,1,44
r-lib,rlang,jefferis,1,44
r-lib,rlang,henningsway,1,44
r-lib,rlang,jan-glx,1,44
r-lib,rlang,jonocarroll,1,44
r-lib,rlang,jonkeane,1,44
r-lib,rlang,karldw,1,44
r-lib,rlang,maurolepore,1,44
r-lib,rlang,pkq,1,44
r-lib,rlang,richierocks,1,44
r-lib,rlang,rcannood,1,44
r-lib,rlang,saghirb,1,44
r-lib,rlang,smingerson,1,44
r-lib,rlang,uribo,1,44
r-lib,rlang,stevecondylios,1,44
r-lib,rlang,kalibera,1,44
r-lib,rlang,TylerGrantSmith,1,44
r-lib,rlang,wch,1,44
r-lib,rlang,burchill,1,44
r-lib,rlang,jrnold,1,44
r-lib,rlang,tareefk,1,44
r-lib,rlang,yiluheihei,1,44
r-lib,roxygen2,hadley,1181,70
r-lib,roxygen2,klutometis,242,70
r-lib,roxygen2,gaborcsardi,88,70
r-lib,roxygen2,yihui,27,70
r-lib,roxygen2,briandk,15,70
r-lib,roxygen2,krlmlr,13,70
r-lib,roxygen2,jimhester,12,70
r-lib,roxygen2,Geoff99,10,70
r-lib,roxygen2,kevinushey,9,70
r-lib,roxygen2,dougmitarotonda,7,70
r-lib,roxygen2,wibeasley,6,70
r-lib,roxygen2,jdmanton,5,70
r-lib,roxygen2,jranke,5,70
r-lib,roxygen2,jennybc,4,70
r-lib,roxygen2,egnha,3,70
r-lib,roxygen2,thomasp85,3,70
r-lib,roxygen2,eibanez,2,70
r-lib,roxygen2,jeroen,2,70
r-lib,roxygen2,batpigandme,2,70
r-lib,roxygen2,maxheld83,2,70
r-lib,roxygen2,mikemc,2,70
r-lib,roxygen2,mikldk,2,70
r-lib,roxygen2,nteetor,2,70
r-lib,roxygen2,bastistician,2,70
r-lib,roxygen2,lindbrook,2,70
r-lib,roxygen2,mikefc,2,70
r-lib,roxygen2,tobiaskley,2,70
r-lib,roxygen2,brodieG,2,70
r-lib,roxygen2,fmichonneau,2,70
r-lib,roxygen2,samuel-rosa,1,70
r-lib,roxygen2,AugustT,1,70
r-lib,roxygen2,BarkleyBG,1,70
r-lib,roxygen2,halldc,1,70
r-lib,roxygen2,dlebauer,1,70
r-lib,roxygen2,QuLogic,1,70
r-lib,roxygen2,crsh,1,70
r-lib,roxygen2,jefferis,1,70
r-lib,roxygen2,gustavdelius,1,70
r-lib,roxygen2,HenrikBengtsson,1,70
r-lib,roxygen2,ijlyttle,1,70
r-lib,roxygen2,jakob-r,1,70
r-lib,roxygen2,jeis2497052,1,70
r-lib,roxygen2,jonthegeek,1,70
r-lib,roxygen2,jhchou,1,70
r-lib,roxygen2,JoshOBrien,1,70
r-lib,roxygen2,klmr,1,70
r-lib,roxygen2,Lucaweihs,1,70
r-lib,roxygen2,msberends,1,70
r-lib,roxygen2,mjaeugster,1,70
r-lib,roxygen2,LiNk-NY,1,70
r-lib,roxygen2,mjskay,1,70
r-lib,roxygen2,maurolepore,1,70
r-lib,roxygen2,maelle,1,70
r-lib,roxygen2,mikmart,1,70
r-lib,roxygen2,nealrichardson,1,70
r-lib,roxygen2,Ironholds,1,70
r-lib,roxygen2,pkq,1,70
r-lib,roxygen2,peterdesmet,1,70
r-lib,roxygen2,PeteHaitch,1,70
r-lib,roxygen2,flying-sheep,1,70
r-lib,roxygen2,sgibb,1,70
r-lib,roxygen2,takluyver,1,70
r-lib,roxygen2,tbates,1,70
r-lib,roxygen2,tpbilton,1,70
r-lib,roxygen2,shrektan,1,70
r-lib,roxygen2,dpritchLibre,1,70
r-lib,roxygen2,lorenzwalthert,1,70
r-lib,roxygen2,martin-mfg,1,70
r-lib,roxygen2,ximeg,1,70
r-lib,roxygen2,yutannihilation,1,70
r-lib,roxygen2md,krlmlr,139,3
r-lib,roxygen2md,alexpghayes,3,3
r-lib,roxygen2md,batpigandme,1,3
r-lib,rprojroot,krlmlr,219,6
r-lib,rprojroot,BarkleyBG,4,6
r-lib,rprojroot,karldw,3,6
r-lib,rprojroot,batpigandme,2,6
r-lib,rprojroot,Rekyt,1,6
r-lib,rprojroot,uribo,1,6
r-lib,rray,DavisVaughan,868,4
r-lib,rray,dirkschumacher,1,4
r-lib,rray,batpigandme,1,4
r-lib,rray,RaymondBalise,1,4
r-lib,scales,hadley,368,35
r-lib,scales,wch,29,35
r-lib,scales,dpseidel,29,35
r-lib,scales,karawoo,11,35
r-lib,scales,BrianDiggs,9,35
r-lib,scales,jcheng5,9,35
r-lib,scales,dougmitarotonda,8,35
r-lib,scales,clauswilke,7,35
r-lib,scales,zeehio,6,35
r-lib,scales,larmarange,6,35
r-lib,scales,jiho,5,35
r-lib,scales,jimhester,4,35
r-lib,scales,batpigandme,4,35
r-lib,scales,aaronwolen,4,35
r-lib,scales,jrnold,4,35
r-lib,scales,thomasp85,3,35
r-lib,scales,ThierryO,3,35
r-lib,scales,dvmlls,3,35
r-lib,scales,billdenney,2,35
r-lib,scales,mikmart,2,35
r-lib,scales,zamorarr,2,35
r-lib,scales,AndreaCirilloAC,1,35
r-lib,scales,agila5,1,35
r-lib,scales,schloerke,1,35
r-lib,scales,cwickham,1,35
r-lib,scales,lepennec,1,35
r-lib,scales,hmalmedal,1,35
r-lib,scales,kohske,1,35
r-lib,scales,LluisRamon,1,35
r-lib,scales,topepo,1,35
r-lib,scales,sflippl,1,35
r-lib,scales,foo-bar-baz-qux,1,35
r-lib,scales,wibeasley,1,35
r-lib,scales,yihui,1,35
r-lib,scales,seaaan,1,35
r-lib,sessioninfo,gaborcsardi,50,9
r-lib,sessioninfo,jennybc,3,9
r-lib,sessioninfo,patperry,2,9
r-lib,sessioninfo,QuLogic,1,9
r-lib,sessioninfo,HenrikBengtsson,1,9
r-lib,sessioninfo,jimhester,1,9
r-lib,sessioninfo,llrs,1,9
r-lib,sessioninfo,topepo,1,9
r-lib,sessioninfo,hadley,1,9
r-lib,showimage,gaborcsardi,25,1
r-lib,sloop,hadley,73,3
r-lib,sloop,jimhester,1,3
r-lib,sloop,krlmlr,1,3
r-lib,styler,lorenzwalthert,1480,13
r-lib,styler,krlmlr,230,13
r-lib,styler,jonmcalder,29,13
r-lib,styler,jimhester,17,13
r-lib,styler,yutannihilation,4,13
r-lib,styler,pat-s,4,13
r-lib,styler,riccardoporreca,4,13
r-lib,styler,Emiller88,2,13
r-lib,styler,katrinleinweber,2,13
r-lib,styler,devSJR,2,13
r-lib,styler,lwjohnst86,1,13
r-lib,styler,batpigandme,1,13
r-lib,styler,programming-wizard,1,13
r-lib,svglite,hadley,183,12
r-lib,svglite,lionel-,92,12
r-lib,svglite,yixuan,51,12
r-lib,svglite,timelyportfolio,13,12
r-lib,svglite,davidgohel,10,12
r-lib,svglite,thomasp85,7,12
r-lib,svglite,mdecorde,3,12
r-lib,svglite,hmalmedal,2,12
r-lib,svglite,ilia-kats,2,12
r-lib,svglite,vandenman,1,12
r-lib,svglite,tjake,1,12
r-lib,svglite,jimhester,1,12
r-lib,systemfonts,thomasp85,94,4
r-lib,systemfonts,jeroen,7,4
r-lib,systemfonts,jimhester,1,4
r-lib,systemfonts,batpigandme,1,4
r-lib,tar,gaborcsardi,6,2
r-lib,tar,richfitz,1,2
r-lib,testthat,hadley,975,82
r-lib,testthat,lionel-,67,82
r-lib,testthat,kevinushey,65,82
r-lib,testthat,jimhester,35,82
r-lib,testthat,karl-forner-quartz-bio,33,82
r-lib,testthat,krlmlr,33,82
r-lib,testthat,dirkschumacher,10,82
r-lib,testthat,jennybc,7,82
r-lib,testthat,craigcitro,6,82
r-lib,testthat,mbojan,5,82
r-lib,testthat,crowding,5,82
r-lib,testthat,kalibera,5,82
r-lib,testthat,windelinckx,5,82
r-lib,testthat,dkesh,4,82
r-lib,testthat,kforner,4,82
r-lib,testthat,brodieG,4,82
r-lib,testthat,gaborcsardi,4,82
r-lib,testthat,trestletech,4,82
r-lib,testthat,batpigandme,3,82
r-lib,testthat,maxheld83,3,82
r-lib,testthat,jalsalam,2,82
r-lib,testthat,jonclayden,2,82
r-lib,testthat,jmcphers,2,82
r-lib,testthat,patr1ckm,2,82
r-lib,testthat,wibeasley,2,82
r-lib,testthat,wch,2,82
r-lib,testthat,akbertram,1,82
r-lib,testthat,azvoleff,1,82
r-lib,testthat,agrueneberg,1,82
r-lib,testthat,AEBilgrau,1,82
r-lib,testthat,bquast,1,82
r-lib,testthat,berndbischl,1,82
r-lib,testthat,billdenney,1,82
r-lib,testthat,BarkleyBG,1,82
r-lib,testthat,cboettig,1,82
r-lib,testthat,Sharpie,1,82
r-lib,testthat,chasemc,1,82
r-lib,testthat,CorradoLanera,1,82
r-lib,testthat,dlebauer,1,82
r-lib,testthat,mawds,1,82
r-lib,testthat,DavisVaughan,1,82
r-lib,testthat,langholz,1,82
r-lib,testthat,FrancoisGuillem,1,82
r-lib,testthat,jefferis,1,82
r-lib,testthat,yutannihilation,1,82
r-lib,testthat,ianmcook,1,82
r-lib,testthat,ijlyttle,1,82
r-lib,testthat,czeildi,1,82
r-lib,testthat,jackhannah95,1,82
r-lib,testthat,jameslamb,1,82
r-lib,testthat,jeroen,1,82
r-lib,testthat,jcheng5,1,82
r-lib,testthat,jdblischak,1,82
r-lib,testthat,jlehtoma,1,82
r-lib,testthat,jozefhajnala,1,82
r-lib,testthat,kbroman,1,82
r-lib,testthat,katrinleinweber,1,82
r-lib,testthat,kenahoo,1,82
r-lib,testthat,Kevin-M-Smith,1,82
r-lib,testthat,lmullen,1,82
r-lib,testthat,LluisRamon,1,82
r-lib,testthat,mcol,1,82
r-lib,testthat,mbjoseph,1,82
r-lib,testthat,topepo,1,82
r-lib,testthat,mllg,1,82
r-lib,testthat,mikelove,1,82
r-lib,testthat,paulstaab,1,82
r-lib,testthat,pzingg,1,82
r-lib,testthat,ruaridhw,1,82
r-lib,testthat,seankross,1,82
r-lib,testthat,sje30,1,82
r-lib,testthat,lianos,1,82
r-lib,testthat,StevenMaude,1,82
r-lib,testthat,vspinu,1,82
r-lib,testthat,andrewdolman,1,82
r-lib,testthat,bblette1,1,82
r-lib,testthat,comicfans,1,82
r-lib,testthat,juancentro,1,82
r-lib,testthat,leeper,1,82
r-lib,testthat,tbates,1,82
r-lib,testthat,yui-knk,1,82
r-lib,testthat,lbartnik,1,82
r-lib,tidyselect,lionel-,553,17
r-lib,tidyselect,hadley,49,17
r-lib,tidyselect,krlmlr,20,17
r-lib,tidyselect,romainfrancois,11,17
r-lib,tidyselect,batpigandme,6,17
r-lib,tidyselect,zkamvar,2,17
r-lib,tidyselect,atusy,2,17
r-lib,tidyselect,dpprdan,1,17
r-lib,tidyselect,fmichonneau,1,17
r-lib,tidyselect,yutannihilation,1,17
r-lib,tidyselect,jennybc,1,17
r-lib,tidyselect,karawoo,1,17
r-lib,tidyselect,statnmap,1,17
r-lib,tidyselect,terrytangyuan,1,17
r-lib,tidyselect,gergness,1,17
r-lib,tidyselect,kevinushey,1,17
r-lib,tidyselect,leondutoit,1,17
r-lib,tracer,gaborcsardi,61,3
r-lib,tracer,jimhester,1,3
r-lib,tracer,krlmlr,1,3
r-lib,usethis,hadley,741,117
r-lib,usethis,jennybc,504,117
r-lib,usethis,wch,186,117
r-lib,usethis,jimhester,82,117
r-lib,usethis,batpigandme,24,117
r-lib,usethis,krlmlr,22,117
r-lib,usethis,Geoff99,12,117
r-lib,usethis,ijlyttle,11,117
r-lib,usethis,MichaelChirico,8,117
r-lib,usethis,cderv,6,117
r-lib,usethis,lionel-,6,117
r-lib,usethis,malcolmbarrett,6,117
r-lib,usethis,yoni,6,117
r-lib,usethis,kevinushey,6,117
r-lib,usethis,kohske,6,117
r-lib,usethis,maurolepore,5,117
r-lib,usethis,jmgirard,4,117
r-lib,usethis,jdblischak,4,117
r-lib,usethis,maelle,4,117
r-lib,usethis,Cervangirard,3,117
r-lib,usethis,DavisVaughan,3,117
r-lib,usethis,dchiu911,3,117
r-lib,usethis,EmilHvitfeldt,3,117
r-lib,usethis,hmalmedal,3,117
r-lib,usethis,coatless,3,117
r-lib,usethis,llrs,3,117
r-lib,usethis,ncarchedi,3,117
r-lib,usethis,robertzk,3,117
r-lib,usethis,rorynolan,3,117
r-lib,usethis,craigcitro,3,117
r-lib,usethis,mine-cetinkaya-rundel,3,117
r-lib,usethis,adrtod,2,117
r-lib,usethis,bquast,2,117
r-lib,usethis,bpbond,2,117
r-lib,usethis,Maschette,2,117
r-lib,usethis,daattali,2,117
r-lib,usethis,haozhu233,2,117
r-lib,usethis,jiho,2,117
r-lib,usethis,karl-forner-quartz-bio,2,117
r-lib,usethis,karthik,2,117
r-lib,usethis,kiernann,2,117
r-lib,usethis,lorenzwalthert,2,117
r-lib,usethis,mitchelloharawild,2,117
r-lib,usethis,nandriychuk,2,117
r-lib,usethis,pachamaltese,2,117
r-lib,usethis,pat-s,2,117
r-lib,usethis,rmflight,2,117
r-lib,usethis,overmar,2,117
r-lib,usethis,ryapric,2,117
r-lib,usethis,smwindecker,2,117
r-lib,usethis,uribo,2,117
r-lib,usethis,HenrikBengtsson,2,117
r-lib,usethis,dragosmg,2,117
r-lib,usethis,gaborcsardi,2,117
r-lib,usethis,adam-gruer,1,117
r-lib,usethis,apreshill,1,117
r-lib,usethis,andrie,1,117
r-lib,usethis,angela-li,1,117
r-lib,usethis,onlymee,1,117
r-lib,usethis,benmarwick,1,117
r-lib,usethis,brendan-r,1,117
r-lib,usethis,BrianDiggs,1,117
r-lib,usethis,cboettig,1,117
r-lib,usethis,cwickham,1,117
r-lib,usethis,Chris-Engelhardt,1,117
r-lib,usethis,statwonk,1,117
r-lib,usethis,rundel,1,117
r-lib,usethis,nuest,1,117
r-lib,usethis,dpprdan,1,117
r-lib,usethis,davechilders,1,117
r-lib,usethis,dougmet,1,117
r-lib,usethis,erictleung,1,117
r-lib,usethis,fermumen,1,117
r-lib,usethis,fmichonneau,1,117
r-lib,usethis,friep,1,117
r-lib,usethis,gadenbuie,1,117
r-lib,usethis,gvegayon,1,117
r-lib,usethis,imanuelcostigan,1,117
r-lib,usethis,jjallaire,1,117
r-lib,usethis,jayhesselberth,1,117
r-lib,usethis,trestletech,1,117
r-lib,usethis,jrnold,1,117
r-lib,usethis,jeroen,1,117
r-lib,usethis,muschellij2,1,117
r-lib,usethis,jonthegeek,1,117
r-lib,usethis,jonocarroll,1,117
r-lib,usethis,jules32,1,117
r-lib,usethis,lmullen,1,117
r-lib,usethis,lbusett,1,117
r-lib,usethis,lwjohnst86,1,117
r-lib,usethis,LiNk-NY,1,117
r-lib,usethis,markdly,1,117
r-lib,usethis,martinjhnhadley,1,117
r-lib,usethis,strboul,1,117
r-lib,usethis,mkearney,1,117
r-lib,usethis,njtierney,1,117
r-lib,usethis,noamross,1,117
r-lib,usethis,PeteHaitch,1,117
r-lib,usethis,richfitz,1,117
r-lib,usethis,romainfrancois,1,117
r-lib,usethis,kiwiroy,1,117
r-lib,usethis,boshek,1,117
