pkg,version,major,date
pillar,1.0.1,FALSE,2017-11-27
pillar,1.1.0,TRUE,2018-01-14
pillar,1.2.0,TRUE,2018-02-26
pillar,1.2.1,FALSE,2018-02-27
pillar,1.2.2,FALSE,2018-04-26
pillar,1.2.3,FALSE,2018-05-25
pillar,1.3.0,TRUE,2018-07-14
pillar,1.3.1,FALSE,2018-12-15
pillar,1.4.0,TRUE,2019-05-11
pillar,1.4.1,FALSE,2019-05-28
pillar,1.4.2,FALSE,2019-06-29
pillar,1.4.3,FALSE,2019-12-20
pillar,1.4.4,FALSE,2020-05-05
pillar,1.4.5,FALSE,2020-07-09
pillar,1.4.6,FALSE,2020-07-10
pingr,1.0.0,TRUE,2014-09-22
pingr,1.1.0,TRUE,2014-10-06
pingr,1.1.2,FALSE,2017-03-02
pingr,1.2.0,TRUE,2019-10-09
pingr,2.0.0,TRUE,2019-10-21
pingr,2.0.1,FALSE,2020-06-22
pkgbuild,1.0.0,TRUE,2018-06-27
pkgbuild,1.0.1,FALSE,2018-09-18
pkgbuild,1.0.2,FALSE,2018-10-16
pkgbuild,1.0.3,FALSE,2019-03-21
pkgbuild,1.0.4,FALSE,2019-08-06
pkgbuild,1.0.5,FALSE,2019-08-26
pkgbuild,1.0.6,FALSE,2019-10-09
pkgbuild,1.0.7,FALSE,2020-04-25
pkgbuild,1.0.8,FALSE,2020-05-07
pkgbuild,1.1.0,TRUE,2020-07-13
pkgcache,1.0.2,FALSE,2018-12-31
pkgcache,1.0.3,FALSE,2019-01-11
pkgcache,1.0.4,FALSE,2019-05-13
pkgcache,1.0.5,FALSE,2019-05-31
pkgcache,1.0.6,FALSE,2020-01-30
pkgcache,1.0.7,FALSE,2020-04-18
pkgcache,1.1.0,TRUE,2020-07-07
pkgcache,1.1.1,FALSE,2020-10-11
pkgconfig,1.0.0,TRUE,2015-07-13
pkgconfig,2.0.0,TRUE,2015-07-18
pkgconfig,2.0.1,FALSE,2017-03-21
pkgconfig,2.0.2,FALSE,2018-08-16
pkgconfig,2.0.3,FALSE,2019-09-22
pkgdown,1.0.0,TRUE,2018-05-03
pkgdown,1.1.0,TRUE,2018-06-02
pkgdown,1.2.0,TRUE,2018-11-20
pkgdown,1.3.0,TRUE,2018-12-07
pkgdown,1.4.0,TRUE,2019-09-03
pkgdown,1.4.1,FALSE,2019-09-15
pkgdown,1.5.0,TRUE,2020-03-25
pkgdown,1.5.1,FALSE,2020-04-09
pkgdown,1.6.0,TRUE,2020-09-07
pkgdown,1.6.1,FALSE,2020-09-12
pkgload,1.0.0,TRUE,2018-07-07
pkgload,1.0.1,FALSE,2018-10-11
pkgload,1.0.2,FALSE,2018-10-29
pkgload,1.1.0,TRUE,2020-05-29
presser,1.0.0,TRUE,2020-05-06
presser,1.1.0,TRUE,2020-06-24
prettycode,1.0.0,TRUE,2017-01-27
prettycode,1.0.1,FALSE,2017-12-12
prettycode,1.0.2,FALSE,2018-09-11
prettycode,1.1.0,TRUE,2019-12-16
prettyunits,1.0.0,TRUE,2014-10-13
prettyunits,1.0.2,FALSE,2015-07-12
prettyunits,1.1.0,TRUE,2020-01-09
prettyunits,1.1.1,FALSE,2020-01-24
prettyunits,1.0.0,TRUE,2014-10-13
prettyunits,1.0.2,FALSE,2015-07-12
prettyunits,1.1.0,TRUE,2020-01-09
prettyunits,1.1.1,FALSE,2020-01-24
processx,2.0.0,TRUE,2017-05-30
processx,2.0.0.1,TRUE,2017-07-30
processx,3.0.3,FALSE,2018-05-07
processx,3.1.0,TRUE,2018-05-15
processx,3.2.0,TRUE,2018-08-16
processx,3.2.1,FALSE,2018-12-05
processx,3.3.0,TRUE,2019-03-10
processx,3.3.1,FALSE,2019-05-08
processx,3.4.0,TRUE,2019-07-03
processx,3.4.1,FALSE,2019-07-18
processx,3.4.2,FALSE,2020-02-09
processx,3.4.3,FALSE,2020-07-05
processx,3.4.4,FALSE,2020-09-03
progress,1.0.1,FALSE,2015-05-30
progress,1.0.2,FALSE,2015-06-04
progress,1.1.1,FALSE,2016-12-13
progress,1.1.2,FALSE,2016-12-14
progress,1.2.0,TRUE,2018-06-14
progress,1.2.1,FALSE,2019-05-13
progress,1.2.2,FALSE,2019-05-16
ps,1.0.0,TRUE,2018-07-22
ps,1.1.0,TRUE,2018-08-10
ps,1.2.0,TRUE,2018-10-16
ps,1.2.1,FALSE,2018-11-06
ps,1.3.0,TRUE,2018-12-21
ps,1.3.1,FALSE,2020-02-12
ps,1.3.2,FALSE,2020-02-13
ps,1.3.3,FALSE,2020-05-08
ps,1.3.4,FALSE,2020-08-11
ps,1.4.0,TRUE,2020-10-07
R6,1.0.1,FALSE,2014-07-17
R6,2.0,TRUE,2014-08-19
R6,2.0.1,FALSE,2014-10-29
R6,2.1.0,TRUE,2015-07-03
R6,2.1.1,FALSE,2015-08-18
R6,2.1.2,FALSE,2016-01-25
R6,2.1.3,FALSE,2016-08-19
R6,2.2.0,TRUE,2016-10-07
R6,2.2.1,FALSE,2017-05-10
R6,2.2.2,FALSE,2017-06-17
R6,2.3.0,TRUE,2018-10-04
R6,2.4.0,TRUE,2019-02-14
R6,2.4.1,FALSE,2019-11-13
R6,2.5.0,TRUE,2020-10-28
ragg,0.1.0,TRUE,2019-07-15
ragg,0.1.1,FALSE,2019-07-29
ragg,0.1.2,FALSE,2019-07-30
ragg,0.1.3,FALSE,2019-08-28
ragg,0.1.4,FALSE,2020-02-25
ragg,0.1.5,FALSE,2020-03-04
ragg,0.2.0,TRUE,2020-05-14
ragg,0.3.0,TRUE,2020-06-24
ragg,0.3.1,FALSE,2020-07-03
ragg,0.4.0,TRUE,2020-10-05
rappdirs,0.3,TRUE,2014-09-02
rappdirs,0.3.1,FALSE,2016-03-28
rcmdcheck,1.0.0,TRUE,2016-03-28
rcmdcheck,1.1.0,TRUE,2016-04-16
rcmdcheck,1.2.1,FALSE,2016-09-28
rcmdcheck,1.3.0,TRUE,2018-09-19
rcmdcheck,1.3.1,FALSE,2018-11-05
rcmdcheck,1.3.2,FALSE,2018-11-10
rcmdcheck,1.3.3,FALSE,2019-05-07
rematch2,2.0.1,FALSE,2017-06-20
rematch2,2.1.0,TRUE,2019-07-11
rematch2,2.1.1,FALSE,2020-03-28
rematch2,2.1.2,FALSE,2020-05-01
remotes,1.0.0,TRUE,2016-09-09
remotes,1.1.0,TRUE,2017-07-09
remotes,1.1.1,FALSE,2017-12-21
remotes,2.0.0,TRUE,2018-10-11
remotes,2.0.1,FALSE,2018-10-19
remotes,2.0.2,FALSE,2018-10-30
remotes,2.0.3,FALSE,2019-04-09
remotes,2.0.4,FALSE,2019-04-10
remotes,2.1.0,TRUE,2019-06-25
remotes,2.1.1,FALSE,2020-02-15
remotes,2.2.0,TRUE,2020-07-21
rlang,0.1,TRUE,2017-05-06
rlang,0.1.1,FALSE,2017-05-18
rlang,0.1.2,FALSE,2017-08-09
rlang,0.1.4,FALSE,2017-11-05
rlang,0.1.6,FALSE,2017-12-21
rlang,0.2.0,TRUE,2018-02-20
rlang,0.2.1,FALSE,2018-05-30
rlang,0.2.2,FALSE,2018-08-16
rlang,0.3.0,TRUE,2018-10-22
rlang,0.3.0.1,TRUE,2018-10-25
rlang,0.3.1,FALSE,2019-01-08
rlang,0.3.2,FALSE,2019-03-21
rlang,0.3.3,FALSE,2019-03-29
rlang,0.3.4,FALSE,2019-04-07
rlang,0.4.0,TRUE,2019-06-25
rlang,0.4.1,FALSE,2019-10-24
rlang,0.4.2,FALSE,2019-11-23
rlang,0.4.3,FALSE,2020-01-24
rlang,0.4.4,FALSE,2020-01-28
rlang,0.4.5,FALSE,2020-03-01
rlang,0.4.6,FALSE,2020-05-02
rlang,0.4.7,FALSE,2020-07-09
rlang,0.4.8,FALSE,2020-10-08
roxygen2,2.0,TRUE,2011-07-23
roxygen2,2.1,TRUE,2011-07-29
roxygen2,2.2,TRUE,2011-11-12
roxygen2,2.2.1,FALSE,2011-11-19
roxygen2,2.2.2,FALSE,2011-12-01
roxygen2,3.0.0,TRUE,2013-12-06
roxygen2,3.1.0,TRUE,2014-01-29
roxygen2,4.0.0,TRUE,2014-05-02
roxygen2,4.0.1,FALSE,2014-05-17
roxygen2,4.0.2,FALSE,2014-09-02
roxygen2,4.1.0,TRUE,2014-12-13
roxygen2,4.1.1,FALSE,2015-04-15
roxygen2,5.0.0,TRUE,2015-10-28
roxygen2,5.0.1,FALSE,2015-11-10
roxygen2,6.0.0,TRUE,2017-01-31
roxygen2,6.0.1,FALSE,2017-02-06
roxygen2,6.1.0,TRUE,2018-07-27
roxygen2,6.1.1,FALSE,2018-11-07
roxygen2,7.0.0,TRUE,2019-11-12
roxygen2,7.0.1,FALSE,2019-11-22
roxygen2,7.0.2,FALSE,2019-12-02
roxygen2,7.1.0,TRUE,2020-03-11
roxygen2,7.1.1,FALSE,2020-06-27
roxygen2,2.0,TRUE,2011-07-23
roxygen2,2.1,TRUE,2011-07-29
roxygen2,2.2,TRUE,2011-11-12
roxygen2,2.2.1,FALSE,2011-11-19
roxygen2,2.2.2,FALSE,2011-12-01
roxygen2,3.0.0,TRUE,2013-12-06
roxygen2,3.1.0,TRUE,2014-01-29
roxygen2,4.0.0,TRUE,2014-05-02
roxygen2,4.0.1,FALSE,2014-05-17
roxygen2,4.0.2,FALSE,2014-09-02
roxygen2,4.1.0,TRUE,2014-12-13
roxygen2,4.1.1,FALSE,2015-04-15
roxygen2,5.0.0,TRUE,2015-10-28
roxygen2,5.0.1,FALSE,2015-11-10
roxygen2,6.0.0,TRUE,2017-01-31
roxygen2,6.0.1,FALSE,2017-02-06
roxygen2,6.1.0,TRUE,2018-07-27
roxygen2,6.1.1,FALSE,2018-11-07
roxygen2,7.0.0,TRUE,2019-11-12
roxygen2,7.0.1,FALSE,2019-11-22
roxygen2,7.0.2,FALSE,2019-12-02
roxygen2,7.1.0,TRUE,2020-03-11
roxygen2,7.1.1,FALSE,2020-06-27
roxygen2md,1.0.0,TRUE,2019-06-17
rprojroot,1.0,TRUE,2016-03-26
rprojroot,1.0-1,TRUE,2016-03-27
rprojroot,1.0-2,TRUE,2016-03-28
rprojroot,1.1,TRUE,2016-10-29
rprojroot,1.2,TRUE,2017-01-16
rprojroot,1.3-1,TRUE,2017-12-18
rprojroot,1.3-2,TRUE,2018-01-03
rray,0.1.0,TRUE,2019-07-23
scales,0.1.0,TRUE,2011-09-22
scales,0.2.0,TRUE,2012-02-27
scales,0.2.1,FALSE,2012-05-08
scales,0.2.2,FALSE,2012-09-04
scales,0.2.3,FALSE,2012-12-05
scales,0.2.4,FALSE,2014-04-22
scales,0.2.5,FALSE,2015-06-12
scales,0.3.0,TRUE,2015-08-24
scales,0.4.0,TRUE,2016-02-26
scales,0.4.1,FALSE,2016-11-09
scales,0.5.0,TRUE,2017-08-24
scales,1.0.0,TRUE,2018-08-09
scales,1.1.0,TRUE,2019-11-18
scales,1.1.1,FALSE,2020-05-12
scales,0.1.0,TRUE,2011-09-22
scales,0.2.0,TRUE,2012-02-27
scales,0.2.1,FALSE,2012-05-08
scales,0.2.2,FALSE,2012-09-04
scales,0.2.3,FALSE,2012-12-05
scales,0.2.4,FALSE,2014-04-22
scales,0.2.5,FALSE,2015-06-12
scales,0.3.0,TRUE,2015-08-24
scales,0.4.0,TRUE,2016-02-26
scales,0.4.1,FALSE,2016-11-09
scales,0.5.0,TRUE,2017-08-24
scales,1.0.0,TRUE,2018-08-09
scales,1.1.0,TRUE,2019-11-18
scales,1.1.1,FALSE,2020-05-12
sessioninfo,1.0.0,TRUE,2017-06-21
sessioninfo,1.1.0,TRUE,2018-09-25
sessioninfo,1.1.1,FALSE,2018-11-05
showimage,1.0.0,TRUE,2018-01-24
sloop,1.0.0,TRUE,2018-10-30
sloop,1.0.1,FALSE,2019-02-17
sloop,1.0.0,TRUE,2018-10-30
sloop,1.0.1,FALSE,2019-02-17
styler,1.0.0,TRUE,2017-12-11
styler,1.0.1,FALSE,2018-03-08
styler,1.0.2,FALSE,2018-06-26
styler,1.1.0,TRUE,2018-11-20
styler,1.1.1,FALSE,2019-05-06
styler,1.2.0,TRUE,2019-10-17
styler,1.3.0,TRUE,2020-02-11
styler,1.3.1,FALSE,2020-02-13
styler,1.3.2,FALSE,2020-02-23
svglite,1.0.0,TRUE,2015-12-08
svglite,1.1.0,TRUE,2016-02-09
svglite,1.2.0,TRUE,2016-11-03
svglite,1.2.1,FALSE,2017-09-11
svglite,1.2.2,FALSE,2019-05-17
svglite,1.2.3,FALSE,2020-02-07
svglite,1.2.3.2,FALSE,2020-07-07
systemfonts,0.1.0,TRUE,2019-06-28
systemfonts,0.1.1,FALSE,2019-07-01
systemfonts,0.2.0,TRUE,2020-04-16
systemfonts,0.2.1,FALSE,2020-04-29
systemfonts,0.2.2,FALSE,2020-05-14
systemfonts,0.2.3,FALSE,2020-06-09
systemfonts,0.3.0,TRUE,2020-09-01
systemfonts,0.3.1,FALSE,2020-09-08
systemfonts,0.3.2,FALSE,2020-09-29
testthat,0.1,TRUE,2009-11-17
testthat,0.1.1,FALSE,2009-11-30
testthat,0.2,TRUE,2010-07-25
testthat,0.3,TRUE,2010-08-31
testthat,0.4,TRUE,2011-03-20
testthat,0.5,TRUE,2011-06-01
testthat,0.6,TRUE,2011-12-30
testthat,0.7,TRUE,2012-06-27
testthat,0.7.1,FALSE,2013-03-27
testthat,0.8,TRUE,2014-02-20
testthat,0.8.1,FALSE,2014-02-21
testthat,0.9,TRUE,2014-09-22
testthat,0.9.1,FALSE,2014-10-01
testthat,0.10.0,TRUE,2015-05-22
testthat,0.11.0,TRUE,2015-10-14
testthat,1.0.0,TRUE,2016-04-14
testthat,1.0.1,FALSE,2016-04-21
testthat,1.0.2,FALSE,2016-04-23
testthat,2.0.0,TRUE,2017-12-13
testthat,2.0.1,FALSE,2018-10-13
testthat,2.1.0,TRUE,2019-04-22
testthat,2.1.1,FALSE,2019-04-24
testthat,2.2.0,TRUE,2019-07-22
testthat,2.2.1,FALSE,2019-07-25
testthat,2.3.0,TRUE,2019-11-06
testthat,2.3.1,FALSE,2019-12-01
testthat,2.3.2,FALSE,2020-03-02
testthat,3.0.0,TRUE,2020-10-31
textshaping,0.1.0,TRUE,2020-09-17
textshaping,0.1.1,FALSE,2020-09-29
textshaping,0.1.2,FALSE,2020-10-08
tidyselect,0.1.1,FALSE,2017-07-24
tidyselect,0.2.0,TRUE,2017-08-30
tidyselect,0.2.1,FALSE,2017-10-09
tidyselect,0.2.2,FALSE,2017-10-11
tidyselect,0.2.3,FALSE,2017-11-06
tidyselect,0.2.4,FALSE,2018-02-26
tidyselect,0.2.5,FALSE,2018-10-11
tidyselect,1.0.0,TRUE,2020-01-27
tidyselect,1.1.0,TRUE,2020-05-12
tracer,1.0.0,TRUE,2017-01-28
usethis,1.0.0,TRUE,2017-10-22
usethis,1.1.0,TRUE,2017-11-17
usethis,1.2.0,TRUE,2018-01-19
usethis,1.3.0,TRUE,2018-02-24
usethis,1.4.0,TRUE,2018-08-14
usethis,1.5.0,TRUE,2019-04-08
usethis,1.5.1,FALSE,2019-07-10
usethis,1.6.0,TRUE,2020-04-09
usethis,1.6.1,FALSE,2020-04-29
usethis,1.6.3,FALSE,2020-09-17
vctrs,0.1.0,TRUE,2018-11-29
vctrs,0.2.0,TRUE,2019-07-10
